"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2023","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"M1151610",47.759049,0.8902876,4545,"site",2023-09-04,"Le Loir à Villavard",3934.85714285714,5400.14285714286,-27.1342027988678,"inf à -15%","#fdbe85","-27,1%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-27,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1213010",48.0143168,0.8195966,270,"site",2023-09-04,"La Braye à Valennes [La Caboche]",377.285714285714,467.614285714286,-19.3168973207468,"inf à -15%","#fdbe85","-19,3%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1233040",47.9114025,0.8413136,497,"site",2023-09-04,"La Braye à Sargé-sur-Braye",875.285714285714,985.622448979592,-11.1946247580003,"inf à 0%","#feedde","-11,2%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-11,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1254010",47.8016103,0.6671615,94,"site",2023-09-04,"Le Tusson à la Chapelle-Gaugain [Les Riverelles]",120.142857142857,163.571428571429,-26.5502183406116,"inf à -15%","#fdbe85","-26,6%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-26,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1313010",47.7981534,0.5365484,156,"site",2023-09-04,"La Veuve à Saint-Pierre-du-Lorouër [Petit Brives]",343.285714285714,448.414285714286,-23.4445187804646,"inf à -15%","#fdbe85","-23,4%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-23,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1341610",47.7106988,0.4799114,5940,"site",2023-09-04,"Le Loir à Flée [Port-Gautier]",5462.14285714286,8755.13227513228,-37.6121035583059,"inf à -15%","#fdbe85","-37,6%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-37,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1531610",47.6694913,-0.2451416,7920,"site",2023-09-04,"Le Loir à Durtal",7146.57142857143,10784.719047619,-33.7342827660474,"inf à -15%","#fdbe85","-33,7%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-33,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"M1534510",47.7170982,-0.2178347,59,"site",2023-09-04,"L'Argance à la Chapelle-d'Aligné [La Cheviraye]",32.8571428571429,36.1746031746032,-9.17068889863971,"inf à 0%","#feedde","-9,2%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-9,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3020910",48.4885902,-0.3693893,335,"site",2023-09-04,"La Mayenne à Madré",429.571428571429,502.461538461538,-14.50660484647,"inf à 0%","#feedde","-14,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-14,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3060910",48.4452473,-0.5863793,828,"site",2023-09-04,"La Mayenne à Ambrières-les-Vallées [Cigné]",1430.57142857143,1255.18518518519,13.9729376554395,"0 et 15%","#eff3ff","+14,0%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+14,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3103010",48.5876823,-0.6619804,201.3,"site",2023-09-04,"La Varenne à Domfront",888.714285714286,579.228571428571,53.4306713362602,"sup à 50%","#9ecae1","+53,4%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+53,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3133010",48.4973018,-0.6754929,517,"site",2023-09-04,"La Varenne à Saint-Fraimbault [Moulin Crinais]",2425.85714285714,1588.14795918367,52.7475528227272,"sup à 50%","#9ecae1","+52,7%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+52,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3223010",48.3612284,-0.6638457,245,"site",2023-09-04,"La Colmont à Oisseau",779,795.352040816327,-2.05595006703493,"inf à 0%","#feedde","-2,1%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-2,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3230920",48.3500639,-0.5839964,1851,"site",2023-09-04,"La Mayenne à Saint-Fraimbault-de-Prières",6558,4250.80952380952,54.2764963536358,"sup à 50%","#9ecae1","+54,3%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+54,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3230920",48.3500639,-0.5839964,1851,"site",2023-09-04,"La Mayenne à Saint-Fraimbault-de-Prières",6839.71428571429,4250.80952380952,60.90380543762,"sup à 50%","#9ecae1","+60,9%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+60,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3253110",48.2689418,-0.6256551,188,"site",2023-09-04,"L'Aron à Moulay",396.142857142857,298.785714285714,32.5842696629214,"sup à 15%","#c6dbef","+32,6%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+32,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3313010",48.2975904,-0.9448314,115,"site",2023-09-04,"L'Ernée à Ernée",461.857142857143,483.580952380952,-4.49227981723638,"inf à 0%","#feedde","-4,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-4,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3323010",48.1663528,-0.7756833,375,"site",2023-09-04,"L'Ernée à Andouillé [Les Vaugeois]",767.285714285714,801.752380952381,-4.29891665874755,"inf à 0%","#feedde","-4,3%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-4,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3340910",48.0122212,-0.7409656,2890,"site",2023-09-04,"La Mayenne à l'Huisserie [Bonne]",6951.85714285714,6210.53333333333,11.9365563267322,"0 et 15%","#eff3ff","+11,9%","Débit moyen au 4 septembre 2023: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+11,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3403010",48.1539072,-0.4755387,85,"site",2023-09-04,"La Jouanne à Neau [La Touche]",33.4285714285714,107.022857142857,-68.7650168188371,"inf à -60%","#e6550d","-68,8%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-68,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3504010",47.9873186,-0.7826624,235,"site",2023-09-04,"Le Vicoin à Nuillé-sur-Vicoin",119.142857142857,134.619047619048,-11.4962858153523,"inf à 0%","#feedde","-11,5%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-11,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3514010",47.970592,-0.7064855,118,"site",2023-09-04,"L'Ouette à Entrammes",24.2857142857143,51.3714285714286,-52.7252502780868,"inf à -40%","#fd8d3c","-52,7%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-52,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3600910",47.8176548,-0.6990426,3910,"site",2023-09-04,"La Mayenne à Château-Gontier",6891.14285714286,6919.04761904762,-0.403303509979334,"inf à 0%","#feedde","-0,4%","Débit moyen au 4 septembre 2023: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-0,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3630910",47.6894624,-0.6794392,4160,"site",2023-02-09,"La Mayenne à Chambellay",29595.5714285714,85755.6666666667,-65.4884947211597,"inf à -60%","#e6550d","-65,5%","Débit moyen au 9 février 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-65,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3711810",47.9352371,-0.9279912,133,"site",2023-09-04,"L'Oudon à Cossé-le-Vivien",31.5714285714286,67.4619047619048,-53.2011011505612,"inf à -40%","#fd8d3c","-53,2%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-53,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3771810",47.7740624,-0.9267413,734,"site",2023-09-04,"L'Oudon à Châtelais [Marcillé]",85.2857142857143,180.604761904762,-52.7777045376645,"inf à -40%","#fd8d3c","-52,8%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-52,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3774010",47.7837125,-0.9864993,85,"site",2023-09-04,"Le Chéran à la Boissière",11.8571428571429,23.2380952380952,-48.9754098360653,"inf à -40%","#fd8d3c","-49,0%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-49,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3823010",47.6789076,-0.9513413,205,"site",2023-09-04,"La Verzée au Bourg-d'Iré [La Pommeraye]",19.2857142857143,50.5221674876847,-61.8272230889235,"inf à -60%","#e6550d","-61,8%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-61,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3834010",47.6458546,-0.8667163,155,"site",2023-09-04,"L'Argos à Marans et à Sainte-Gemmes-d'Andigné",44.7142857142857,38.6380952380952,15.7259058417551,"sup à 15%","#c6dbef","+15,7%","Débit moyen au 4 septembre 2023: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+15,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"M3851810",47.6857703,-0.8679851,1310,"site",2023-09-04,"L'Oudon à Segré [écluse de Maingué]",156.428571428571,309.011428571429,-49.3777391497312,"inf à -40%","#fd8d3c","-49,4%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-49,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M5014210",47.3753778,-0.507215,172,"site",2023-09-04,"L'Aubance à Soulaines-sur-Aubance",140.571428571429,54.1809523809524,159.448057655125,"sup à 100%","#6baed6","+159,4%","Débit moyen au 4 septembre 2023: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+159,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M5102010",47.1928554,-0.3743384,259,"site",2023-09-04,"Le Layon à Saint-Georges-sur-Layon",53.5714285714286,9.59047619047619,458.589870903675,"sup à 300%","#08519c","+458,6%","Débit moyen au 4 septembre 2023: <span style='background: #08519c; display: inline-block; padding: 2px; padding-bottom:0'>+458,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"M5214010",47.3020609,-0.6216672,151,"site",2023-09-04,"L'Hyrôme à Chanzeaux et à Saint-Lambert-du-Lattay",167.142857142857,85.9714285714286,94.4167497507475,"sup à 50%","#9ecae1","+94,4%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+94,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M5222010",47.3163591,-0.6321602,920,"site",2023-09-04,"Le Layon à Saint-Lambert-du-Lattay",660,185.157142857143,256.453977316565,"sup à 200%","#3182bd","+256,5%","Débit moyen au 4 septembre 2023: <span style='background: #3182bd; display: inline-block; padding: 2px; padding-bottom:0'>+256,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M5300010",47.3923051,-0.8612112,109930,"site",2023-09-04,"La Loire à Chalonnes-sur-Loire et à Ingrandes et à Montjean-sur-Loire et à Saint-Florent-le-Vieil",131275.285714286,215896.928571429,-39.1953898636155,"inf à -15%","#fdbe85","-39,2%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-39,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"M6013010",47.3100151,-1.0520544,460,"site",2023-09-04,"L'Evre à la Chapelle-Saint-Florent",393.428571428571,235.6,66.9900557846227,"sup à 50%","#9ecae1","+67,0%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+67,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"M6014010",47.1780552,-0.9621682,38,"site",2023-09-04,"Le Beuvron à Andrezé [Tuvache]",122,24.3809523809524,400.390625,"sup à 300%","#08519c","+400,4%","Débit moyen au 4 septembre 2023: <span style='background: #08519c; display: inline-block; padding: 2px; padding-bottom:0'>+400,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M6323010",47.5595203,-1.0490546,169,"site",2023-09-04,"L'Erdre à Candé et à Saint-Mars-la-Jaille",73,100.62380952381,-27.4525578533911,"inf à -15%","#fdbe85","-27,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-27,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M6333020",47.4638875,-1.4810772,472,"site",2023-09-04,"L'Erdre à Nort-sur-Erdre [Moulin de Vault]",116.857142857143,228.114285714286,-48.7725450901804,"inf à -40%","#fd8d3c","-48,8%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-48,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7022410",46.810942,-0.7000562,359,"site",2023-09-04,"La Sèvre Nantaise à Saint-Mesmin [La Branle]",258.857142857143,356.902857142857,-27.4712606871817,"inf à -15%","#fdbe85","-27,5%","Débit moyen au 4 septembre 2023: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-27,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7044010",46.9640183,-0.7998355,61,"site",2023-09-04,"L'Ouin à Mauléon [La Voie Moulins]",22.5714285714286,46.9428571428571,-51.9172245891661,"inf à -40%","#fd8d3c","-51,9%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-51,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7213020",47.0957306,-1.184771,373,"site",2023-09-04,"La Moine à Saint-Crespin-sur-Moine",1214.14285714286,719.359788359788,68.781029575093,"sup à 50%","#9ecae1","+68,8%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+68,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7314010",47.1413312,-1.2222352,90,"site",2023-09-04,"La Sanguèze à Tillières [Moulin Pichon]",2.57142857142857,12.4238095238095,-79.3024147182828,"inf à -60%","#e6550d","-79,3%","Débit moyen au 4 septembre 2023: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-79,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7413010",46.9035716,-1.1571507,131,"site",2023-09-04,"La Maine à Saint-Fulgent [Plessis des Landes]",117.857142857143,65.3448275862069,80.3618545043349,"sup à 50%","#9ecae1","+80,4%","Débit moyen au 4 septembre 2023: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+80,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"M7453010",47.0557016,-1.3713288,597,"site",2023-09-04,"La Maine à Remouillé",135,324.914285714286,-58.4505803728456,"inf à -40%","#fd8d3c","-58,5%","Débit moyen au 4 septembre 2023: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-58,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"M8144010",47.0158715,-1.5902477,130,"site",2023-09-04,"La Logne à Saint-Colomban [La Roussière]",1.14285714285714,17.5619047619048,-93.4924078091107,"inf à -80%","#a63603","-93,5%","Débit moyen au 4 septembre 2023: <span style='background: #a63603; display: inline-block; padding: 2px; padding-bottom:0'>-93,5%</span> par rapport à la moyenne 1990-2020 à cette période."
