date-heure,url,nombre_signatures
2025-10-11 12:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171374
2025-10-11 12:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16060
2025-10-11 13:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171386
2025-10-11 13:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16064
2025-10-11 14:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171394
2025-10-11 14:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16070
2025-10-11 15:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171400
2025-10-11 15:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16076
2025-10-11 16:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171404
2025-10-11 16:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16079
2025-10-11 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171409
2025-10-11 17:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16083
2025-10-11 18:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171419
2025-10-11 18:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16085
2025-10-11 19:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171426
2025-10-11 19:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16088
2025-10-11 20:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171434
2025-10-11 20:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16089
2025-10-11 21:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171438
2025-10-11 21:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16090
2025-10-11 22:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171441
2025-10-11 22:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16092
2025-10-11 23:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171443
2025-10-11 23:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16092
2025-10-12 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171447
2025-10-12 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16092
2025-10-12 01:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171449
2025-10-12 01:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16092
2025-10-12 02:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171449
2025-10-12 02:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16093
2025-10-12 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171449
2025-10-12 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16093
2025-10-12 04:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171450
2025-10-12 04:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16093
2025-10-12 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171450
2025-10-12 05:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16093
2025-10-12 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171452
2025-10-12 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16094
2025-10-12 07:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171451
2025-10-12 07:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16096
