"date","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
2023-10-24,86.9718309859155,48.943661971831,17.6056338028169,11.2676056338028,34.5070422535211,35.9154929577465,80.9716599190283,56.5573770491803,57.3770491803279,41.1522633744856,32.2314049586777,72.9166666666667,NA
2023-10-25,87.3239436619718,48.5915492957746,17.9577464788732,12.0141342756184,35.2112676056338,36.6197183098592,81.7813765182186,56.9672131147541,57.7868852459016,40.7407407407407,33.0578512396694,72.5,NA
2023-10-26,86.6197183098592,48.0565371024735,17.6056338028169,13.0281690140845,35.2112676056338,36.6197183098592,82.1862348178138,58.1967213114754,56.9672131147541,39.0946502057613,34.7107438016529,73.3333333333333,NA
2023-10-27,85.9154929577465,48.5915492957746,16.9014084507042,13.7323943661972,35.5633802816901,36.9718309859155,82.1862348178138,59.4262295081967,56.1475409836066,38.6831275720165,35.5371900826446,73.75,NA
2023-10-28,85.9154929577465,48.7632508833922,16.9014084507042,15.1408450704225,34.982332155477,39.0845070422535,81.7813765182186,59.4262295081967,56.1475409836066,37.8600823045267,35.1239669421488,74.1666666666667,NA
2023-10-29,86.9718309859155,49.2957746478873,17.2535211267606,15.8450704225352,35.9154929577465,39.4366197183099,81.7813765182186,57.3770491803279,55.7377049180328,37.4485596707819,35.5371900826446,75,NA
2023-10-30,86.9257950530035,48.2394366197183,19.0140845070423,16.9014084507042,36.9718309859155,39.4366197183099,82.9959514170041,56.9672131147541,57.3770491803279,37.037037037037,35.5371900826446,76.25,NA
2023-10-31,87.6760563380282,47.887323943662,18.6619718309859,17.9577464788732,36.9718309859155,39.7887323943662,84.2105263157895,56.9672131147541,59.0163934426229,38.2716049382716,35.9504132231405,76.25,NA
2023-11-01,86.6197183098592,48.2394366197183,18.6619718309859,19.0812720848057,38.3802816901408,39.7887323943662,84.6153846153846,57.3770491803279,56.5573770491803,38.6831275720165,32.6446280991736,75.4166666666667,NA
2023-11-02,86.9718309859155,47.8723404255319,19.3661971830986,18.6619718309859,37.6760563380282,39.7887323943662,84.2105263157895,57.3770491803279,52.0491803278689,39.0946502057613,30.5785123966942,75.4166666666667,NA
2023-11-03,86.6197183098592,46.830985915493,18.6619718309859,16.5492957746479,38.1625441696113,39.5759717314488,85.0202429149798,58.1967213114754,46.7213114754098,39.5061728395062,29.3388429752066,74.1666666666667,NA
2023-11-04,84.1549295774648,46.4788732394366,15.8450704225352,13.7323943661972,38.3802816901408,40.4929577464789,83.8056680161943,57.3770491803279,45.0819672131148,40.7407407407407,29.3388429752066,70.8333333333333,NA
2023-11-05,82.3943661971831,45.7746478873239,14.0845070422535,11.6197183098592,38.7323943661972,38.7323943661972,82.9959514170041,56.5573770491803,43.0327868852459,41.1522633744856,32.2314049586777,72.5,NA
2023-11-06,80.565371024735,45.4225352112676,13.7323943661972,11.2676056338028,40.4929577464789,37.6760563380282,84.6153846153846,56.9672131147541,43.4426229508197,41.1522633744856,30.1652892561983,72.5,NA
2023-11-07,79.9295774647887,45.7746478873239,13.7809187279152,11.2676056338028,40.6360424028269,36.9718309859155,84.6153846153846,56.1475409836066,43.0327868852459,41.9753086419753,30.1652892561983,73.75,NA
2023-11-08,79.2253521126761,45.0704225352113,11.660777385159,10.9154929577465,41.1971830985916,36.9718309859155,84.2105263157895,56.5573770491803,42.6229508196721,42.3868312757202,31.8181818181818,73.75,NA
2023-11-09,80.6338028169014,45.4225352112676,12.3239436619718,10.5633802816901,41.9014084507042,36.3957597173145,85.4251012145749,56.1475409836066,43.4426229508197,42.3868312757202,32.2314049586777,72.9166666666667,NA
2023-11-10,80.6338028169014,43.6619718309859,11.9718309859155,11.6197183098592,41.9014084507042,36.3957597173145,85.82995951417,55.327868852459,43.0327868852459,43.6213991769547,32.6446280991736,72.9166666666667,NA
2023-11-11,81.3380281690141,44.0140845070423,12.3239436619718,10.9540636042403,42.6056338028169,33.8028169014084,82.9959514170041,54.5081967213115,42.2131147540984,42.3868312757202,33.4710743801653,72.9166666666667,NA
2023-11-12,82.0422535211268,44.7183098591549,12.3239436619718,10.9154929577465,42.9577464788732,34.1549295774648,78.9473684210526,54.0983606557377,40.9836065573771,44.4444444444444,33.8842975206612,72.9166666666667,NA
2023-11-13,82.0422535211268,44.7183098591549,12.6760563380282,11.9718309859155,43.6619718309859,34.1549295774648,78.9473684210526,53.6885245901639,40.9836065573771,44.8559670781893,36.3636363636364,73.3333333333333,NA
2023-11-14,81.6901408450704,44.3661971830986,13.8297872340426,10.9154929577465,44.0140845070423,34.1549295774648,79.7570850202429,54.0983606557377,39.7540983606557,45.2674897119342,36.7768595041322,73.3333333333333,NA
2023-11-15,82.3943661971831,43.4628975265018,13.0281690140845,9.85915492957746,42.6056338028169,34.6289752650177,78.5425101214575,53.6885245901639,38.1147540983607,43.6213991769547,36.7768595041322,70.8333333333333,NA
2023-11-16,83.0985915492958,44.3661971830986,14.7887323943662,8.80281690140845,43.4628975265018,34.1549295774648,78.9473684210526,54.9180327868852,38.1147540983607,46.5020576131687,40.0826446280992,70.8333333333333,NA
2023-11-17,83.0985915492958,44.3661971830986,13.7323943661972,8.09859154929577,43.6619718309859,33.8028169014084,79.3522267206478,56.1475409836066,38.9344262295082,47.3251028806584,40.9090909090909,70.4166666666667,NA
